address,reagent_id,reagent_label,reagent_batch_name,rec_id,concentration,concentration_units
Q24,aa063105-10ed-434d-be6a-a12a01a4ec95,AS1842856,AA-002,REC-0005332,10000,uM
Q25,518dab5a-854e-451e-ac84-ed3d699521ac,SB-3CT,AA-002,REC-0001389,10000,uM
Q26,fb3494ae-bf63-4bf3-a3e3-2cb4544794f4,ETC-1002,AA-003,REC-0005372,10000,uM
Q27,dda427b8-2235-44d6-a585-7f51e293c246,OF-1,AA-002,REC-0001778,10000,uM
Q28,5853035d-0042-4f4b-b95c-2b85b9f1ed80,SMER28,AA-003,REC-0004451,10000,uM
Q29,b10350c9-b0a2-47e6-bc9c-50c5b20a76ad,WS6,AA-003,REC-0001934,10000,uM
Q30,2d0c0fd5-0c60-43a5-9a4c-48ea8a61aa0a,AZD-8835,AA-002,REC-0003954,10000,uM
Q31,c7b95bdb-b51b-4a11-ac73-aff59d35a4fd,AZD6738,AA-004,REC-0001829,10000,uM
Q32,9fa84f37-c1c4-4ea8-8691-50a38d7bf3ca,Necrosulfonamide,AA-002,REC-0062844,10000,uM
Q33,76f50c8c-73fc-4670-9975-9ee1bb5b95f6,FPH1,AA-002,REC-0001771,10000,uM
Q34,3579d167-54ea-40eb-ac0b-2d99142ccb70,VPS34-IN1,AA-002,REC-0005468,10000,uM
Q35,4bd6cd0e-bab8-421b-b013-6cf517416135,CH-223191,AA-002,REC-0001808,10000,uM
Q36,c4a3b544-e96f-45d9-869b-a77a97bd1ec7,SRT2183,AA-001,REC-0064129,10000,uM
Q37,eae3e895-f53b-49ed-993d-00ac6aa25834,PI-1840,AA-002,REC-0001159,10000,uM
Q38,3fa693be-dc62-4dd0-a8b7-3f2588608d6b,Rocilinostat,AA-003,REC-0001386,10000,uM
Q39,3b824db5-6239-42f0-a7b3-13fb0465f74e,PRIMA-1MET,AA-002,REC-0063596,10000,uM
Q40,6401fcab-fa87-4d6d-8891-d785f45834bc,IMR-1,ZZ-001,REC-0005397,10000,uM
Q41,d6e0d4b0-a29f-41c8-b4a8-2106abcf2ef8,DMOG,AA-002,REC-0005359,10000,uM
Q42,04d99eb3-a892-450a-bcb0-8979846f4546,PRX-08066,AT-002,REC-0000388,10000,uM
Q43,22f24a2d-059e-4dc7-b061-a179e307db44,SB239063,ZZ-002,REC-0001971,10000,uM
Q44,45ebabf5-179c-4c89-9934-6cd672980c35,Atractylenolide I,AA-001,REC-0064136,10000,uM
Q46,8793c80e-618e-440b-b32c-9302dc1251fc,kira6,AA-001,REC-0064253,10000,uM
S03,fcdc69a7-bc3f-458a-b25e-33b505f88474,Carboplatin,ZZ-003,REC-0002576,10000,uM
S04,7a1a24d9-9944-4a1f-bd8e-f319f6e72fc3,Jasmone,AA-001,REC-0064294,10000,uM
S05,048e6772-35c8-4f67-b360-0cad6b4e8d0c,TAI-1,AA-002,REC-0001797,10000,uM
S06,c5f4cf56-7deb-4350-a453-3a23e1b47f1c,Empagliflozin,AA-002,REC-0000338,10000,uM
S07,f0284d43-d2a9-41f2-9cf4-3d47d9e12d79,Pluripotin (SC1),AA-002,REC-0033335,10000,uM
S08,c25e0a4a-75a0-4b6b-bdaa-98764dcf3bf6,Azoramide,AA-001,REC-0064140,10000,uM
S09,309a1b30-386d-4604-b892-e22ede6607ab,ML167,AA-002,REC-0001806,10000,uM
S10,7ad88bab-3305-47c2-acd4-1915b0a361bb,Apremilast,AA-002,REC-0000258,10000,uM
S11,dd379737-fa14-4c98-8ef0-a5bfacff4239,AZ 6102,AA-002,REC-0005299,10000,uM
S12,900ec043-0363-4344-b5e3-220cadf8b733,"7,8-dihydroxyflavone",AA-001,REC-0002475,10000,uM
S13,17e1f2df-844f-42d7-a912-70829ca71cfb,Darapladib,AA-003,REC-0001010,10000,uM
S14,ba15bc80-af92-4058-80fe-57b4c91ccd83,GW2580,AA-003,REC-0002090,10000,uM
S15,13a8e31c-6292-4d19-81c5-5f41cc45335e,Smoothened agonist (SAG),ZZ-003,REC-0001948,10000,uM
S16,34e82558-1f8b-4d75-b2da-24745b1f590f,CeMMEC1 HCl,AQ-001,REC-0064147,10000,uM
S17,23f8811b-7399-490c-9393-093557ee5aea,EW-7197,AA-002,REC-0001807,10000,uM
S18,faca0199-b253-41b5-a1c0-8a224415a664,Lomeguatrib,AA-002,REC-0002156,10000,uM
S19,b9f8a8fb-2062-48bf-b1fa-e33a87967889,Purvalanol A,ZZ-002,REC-0001726,10000,uM
S20,a3111d4b-7f85-4f85-95ca-e8a13056c7e7,AZD5153,IH-001,REC-0064155,10000,uM
S21,698796ba-afa9-46c4-996f-7d2cf541330d,G-749,AA-002,REC-0001921,10000,uM
S22,ea4de2bc-cc44-4aff-aa51-6d84ed26f48e,NSC 405020,AA-002,REC-0001065,10000,uM
S23,47bddfb3-f9e2-4a06-a177-b22515d6531a,FRAX486,AA-002,REC-0004278,10000,uM
S24,d1212a93-a942-4d37-b3e7-cbbfc5ee8d13,NMS-P118,AA-001,REC-0064160,10000,uM
S25,2faa7046-d73b-4c79-be09-2d9eb0a6412a,4SC-202,ZZ-001,REC-0000089,10000,uM
S26,b223b5c8-e1e2-4cd8-a572-7d7a03ab9c9c,C-DIM12,AA-002,REC-0005345,10000,uM
S27,67dbe01e-2a5f-4646-881a-42095b233867,MI-463,AA-001,REC-0064081,10000,uM
S28,6bf6fdb0-29d4-4e99-88f3-8e14e4e995e3,Rbin-1,AA-001,REC-0064167,10000,uM
S29,55d78685-423d-4989-bfe1-64a4e7923508,A-366,AA-002,REC-0003942,10000,uM
S30,816de40f-0182-4b81-b803-0c4a77faa66f,GSK1016790A,AA-004,REC-0005388,10000,uM
S31,61c6413b-0710-4ed2-a5b3-47b49ffcca1a,SGC707,AA-002,REC-0004447,10000,uM
S32,07c2e8df-4f7e-48a7-82ec-fd0fdc780ba7,Eltanexor (KPT-8602),AA-001,REC-0064173,10000,uM
S33,ace0d333-cb6b-4f6a-9d94-a6153eced44d,Anacardic acid,AA-003,REC-0002397,10000,uM
S34,eab5d63a-b88b-4f51-a0e4-58d41bca3e75,"Pamapimod (R-1503, Ro4402257)",AA-001,REC-0064104,10000,uM
S35,6936dfe1-ae37-46ad-ae2c-2880705fdb1b,SGI-7079,AA-003,REC-0005452,10000,uM
S36,a4fb7d7a-91b3-4c6c-8213-02fbf4bbaf29,Naquotinib(ASP8273),AA-001,REC-0064179,10000,uM
S37,176e4230-d80c-40bb-811a-9c400a93869b,Abscisic Acid (Dormin）,AA-001,REC-0064065,10000,uM
S38,2b072aff-a661-447e-9fba-5f065dc31145,Sivelestat,AA-001,REC-0003661,10000,uM
S39,868142bc-61ba-47e9-8f5e-ec104dc5b1f5,Dibutyryl-cAMP,ZZ-001,REC-0001844,10000,uM
S40,6f080206-6424-498e-8d0e-27f996d08af9,B02,AA-001,REC-0064183,10000,uM
S41,15ce4f43-a4b5-435e-8d40-0b004fbec43e,EI1,AA-002,REC-0001835,10000,uM
S42,fb460825-60ee-4f6d-9373-3ec0ac6b8ccf,NSC348884,AA-002,REC-0004428,10000,uM
S43,8c411778-52fb-445f-b442-236f17db6a31,BQ-123,AA-003,REC-0001731,10000,uM
S44,92af1ced-6ec7-45ae-bd87-f1560bab5c91,BAY-876,AA-002,REC-0004382,10000,uM
S46,860fcc22-51d4-4fb2-933f-67183d4c327f,Phytol (no structure),ZZ-002,REC-0003223,10000,uM
U04,a3e83760-b2c2-475d-88c6-219801ead830,GNF-6231,AA-001,REC-0064248,10000,uM
U05,7d756e53-8177-46f1-882e-1f11d8a3b5ec,ARQ 621,AA-002,REC-0001517,10000,uM
U06,6c491c80-ccff-4600-8d06-61a37e12f4ef,GSK621,AA-002,REC-0001966,10000,uM
U07,5d3af8f6-c2ff-49b2-af3f-1aa6ca3aaa65,Niraparib (MK-4827) tosylate,BZ-002,REC-0005424,10000,uM
U08,cefef0ce-26f2-43d6-b64b-c0a2f10259ce,GSK481,AA-002,REC-0004407,10000,uM
U09,a125b9b6-517b-403a-91c8-a8bee9d106e2,AdipoRon,AA-003,REC-0000166,10000,uM
U10,4300151a-8517-42a0-984d-f127f5d7c918,Isoxazole 9 (ISX-9),AA-002,REC-0001636,10000,uM
U11,c804c470-dd84-44e2-8f97-f57e1cc2fe3f,DTP3,ZZ-001,REC-0001702,10000,uM
U12,191e5cf8-c1ba-4e65-89db-66e3a623b209,PF-CBP1 HCl,AQ-002,REC-0005437,10000,uM
U13,c5bb27d2-3b88-49b9-a8f3-6557eb419e30,AEBSF,AQ-003,REC-0000173,10000,uM
U14,caabddfa-f39e-430a-8017-a01a73840754,Lifirafenib (BGB-283),AA-001,REC-0064091,10000,uM
U15,73d78a5c-7b0b-4d61-a50f-45b263dd9e83,OTS964,AQ-001,REC-0064067,10000,uM
U16,594baf88-828e-483f-a0d3-091975e1e285,SUN11602,AA-001,REC-0064116,10000,uM
U17,e5c2fcd2-31a1-45e4-89bf-b7ea434715b8,Loxistatin acid,ZZ-001,REC-0001732,10000,uM
U18,ed31f0e0-3759-4e5f-8ff2-ec62b9a31d74,SLx-2119,AA-002,REC-0004046,10000,uM
U19,4e9b267e-8c7e-4f7a-9277-e07d8486bfd1,Kartogenin,AA-002,REC-0001297,10000,uM
U20,20af1169-5f21-4fa0-82aa-e4efc305cc7f,Enasidenib,AA-002,REC-0004292,10000,uM
U21,98fb75ce-4a22-40c4-b2a6-042caad96055,Puromycin,ZZ-003,REC-0002338,10000,uM
U22,cddb56d5-d5c0-4dc9-90f0-8b19f27b7de0,O4I2,AA-002,REC-0001876,10000,uM
U23,2be7a393-5151-4927-93c8-748e6b618fcf,Omaveloxolone,AA-005,REC-0001761,10000,uM
U24,3297de28-1c9e-4f2d-973e-d9fd67248927,Netarsudil (AR-13324) 2HCl,AQ-001,REC-0064121,10000,uM
U25,ba92da73-3114-4ecc-a706-969b474d716e,TAPI-1,AA-002,REC-0001340,10000,uM
U26,208998a2-a6be-4ff4-9206-3661880e7bf6,CP21R7 (CP21),AA-001,REC-0064100,10000,uM
U27,cd0ebbc3-6b87-4e7f-8f92-b9c63193a97f,SAR405,AA-001,REC-0064071,10000,uM
U28,3b8c5b86-f873-41e3-a9fb-219a59c874d2,Ponesimod,AA-003,REC-0003901,10000,uM
U29,1561333c-0dc3-4249-8e65-969a9e670ae0,AP-III-a4 (ENOblock),AQ-001,REC-0005328,10000,uM
U30,2183f8a4-0785-4f4f-b498-37a79c418863,P7C3,AA-002,REC-0001312,10000,uM
U31,1443f347-78ed-4707-bd0e-ab5aa20ca9e4,AZD8186,AA-003,REC-0001742,10000,uM
U32,1343a7f4-870a-4165-9a2c-8b603984f51f,CCT245737,AA-001,REC-0064127,10000,uM
U33,bff5e559-bd70-4e21-99a7-ee51da05c06c,FPH2,AA-002,REC-0001079,10000,uM
U34,0dd635d5-efbe-45b5-b156-23e395d26108,A-196,AA-003,REC-0004374,10000,uM
U35,d9a78181-8978-4bb1-bcf0-a5b3b5407f51,FIIN-2,AA-002,REC-0001931,10000,uM
U36,2b29ebe3-5ae5-4c8f-9bdd-a6d992dc97b0,XMD8-87,AA-001,REC-0064130,10000,uM
U37,53e81887-cad4-41ee-a87a-0501c5b0639b,FTI 277 HCl,AQ-002,REC-0004404,10000,uM
U38,87494f9c-3f12-4aee-bc08-247e9b2cc4e7,GSK2636771,AA-002,REC-0001112,10000,uM
U39,5736981c-a3da-4930-915e-45e275ae5422,BLZ945,ZZ-001,REC-0001944,10000,uM
U40,b72e6072-b0b1-4e1c-bf15-73dcc3517dc7,CCF642,AA-005,REC-0005344,10000,uM
U41,2168c910-e16f-4e7c-a2a6-2c966441afea,FH535,AA-002,REC-0001228,10000,uM
U42,16a6726c-4d65-4125-ab46-1f2029d3bc21,GW9508,AA-002,REC-0000399,10000,uM
U43,2c2f39e0-e1c2-48a8-8954-b8dd0812ab98,SCR7,ZZ-001,REC-0001296,10000,uM
U44,743c5dbf-505c-4d33-9dba-af6adfbf3418,"Selonsertib, GS-4997",AA-002,REC-0004445,10000,uM
U46,6a629fe2-03fd-40c9-9987-a7fbeccefa32,CA3,AA-001,REC-0064254,10000,uM
W03,c9416250-e7ff-41ca-a949-9fe69dac4db2,Folinic acid,FJ-002,REC-0003985,10000,uM
W04,69cf483f-82c3-46de-8419-af842e368ad0,cis-Nerol,AA-001,REC-0003132,10000,uM
W05,3936c389-3c25-42db-9eb0-0cd935cf74eb,CK-636,AA-002,REC-0001785,10000,uM
W06,5cd24943-625b-4007-8a4c-2b0421614f6d,TCS 359,AA-003,REC-0001480,10000,uM
W07,345bb1b8-b0d7-42ed-869a-c8b03dadfa11,BPTES,ZZ-001,REC-0001689,10000,uM
W08,33a1b895-ac77-4f14-98a3-23fa52f73cf2,TRC 051384,AA-002,REC-0063026,10000,uM
W09,f0298345-06d3-49da-8a2a-4d43603648b5,UM729,AA-002,REC-0001950,10000,uM
W10,1d8c7480-3beb-4457-891d-1329d3a1f787,VU 0364439,AA-003,REC-0001403,10000,uM
W11,3266069e-5b2b-4d7e-b021-86787cabd0e8,BP-1-102,AA-001,REC-0064075,10000,uM
W12,6237663c-1ec2-4180-b885-ffc769c4e17e,SKL2001,AA-001,REC-0064145,10000,uM
W13,6ff2afa7-ebed-4794-9c32-61876f39440e,Afuresertib,AA-005,REC-0000176,10000,uM
W14,da2ede90-8f01-468d-82f6-d0fbbbf53dbd,Scriptaid,AA-003,REC-0001369,10000,uM
W15,702aa0fc-c054-42fb-97aa-25665c2136fb,Sunitinib,AA-003,REC-0000776,10000,uM
W16,8ccbf829-8cee-4865-9531-4bcb75e7c99d,CeMMEC13,AA-001,REC-0064148,10000,uM
W17,f6ab6ed5-d9de-43db-9e05-03e6ee774666,UMI-77,AA-002,REC-0001324,10000,uM
W18,036a8d2d-aa49-402c-a705-438a7534f025,Pacritinib,AA-002,REC-0001432,10000,uM
W19,97e547a3-924f-4698-b0a9-1245379a8e2f,ORY-1001,AQ-002,REC-0002164,10000,uM
W20,139eb175-df9a-46c3-9c41-6cfc05b3a1d8,ONO-7300243,AA-001,REC-0064156,10000,uM
W21,c9e42e64-5f0b-48f6-abaa-e05f5b2076b3,Pritelivir,AA-002,REC-0001426,10000,uM
W22,f6edffd0-8232-484f-ab0a-104169d6c73c,Optovin,AA-002,REC-0001318,10000,uM
W23,740491be-f698-4613-8ec4-a8e9d964f577,AT7519,AQ-001,REC-0001055,10000,uM
W24,e3efc734-f1c9-4c9c-9c43-0b2e4c38fb25,Apoptozole,AA-001,REC-0064161,10000,uM
W25,14646eb0-47aa-4345-8dbd-4a2ef169369d,CL-387785,AA-002,REC-0001692,10000,uM
W26,6d0eda7c-4d0a-4805-8689-6c6f11e01f56,K03861,AA-003,REC-0005403,10000,uM
W27,36688376-270d-412a-8ca6-b3227aa4f99e,MI-503,AA-001,REC-0064082,10000,uM
W28,7f01ce5b-c3ca-4b29-971c-c56eba6e3738,YU238259,AA-001,REC-0064168,10000,uM
W29,ff5f6c42-c9e0-4938-aff3-ed76ba3e9f42,GSK2830371,AA-003,REC-0001812,10000,uM
W30,43a24ac2-4a72-4a05-8148-d1e63756d5ea,GSK591,AA-002,REC-0004408,10000,uM
W31,703b0f5c-f89e-4758-b7f3-137eec230a02,OICR-9429,AA-003,REC-0004433,10000,uM
W32,3412d683-085f-429d-908c-a3531e87fe75,Mivebresib(ABBV-075),AA-001,REC-0064174,10000,uM
W33,5bbc17bb-4674-464e-a802-8c2dac5c5e08,LRRK2-IN-1,AA-002,REC-0001933,10000,uM
W34,06c6b3bf-d486-4d64-8095-c8fbc8329917,MK-571,FP-002,REC-0004139,10000,uM
W35,393b10df-22c4-4cc8-858a-3ca5ce6fbd61,BDA-366,AA-001,REC-0064085,10000,uM
W36,af86a526-b7ef-4dc1-83fa-b4bd65ad8236,E7449,AA-002,REC-0003934,10000,uM
W37,aee805d6-4512-41c2-9fee-2f7655b7eaee,Santacruzamate A,AA-003,REC-0001177,10000,uM
W38,c7018596-6151-40b7-855f-ce8f26a1cbf3,Capsazepine,AA-002,REC-0004281,10000,uM
W39,1707730d-5fab-43d9-8ddb-b134cd8d8547,SC79,AA-002,REC-0001874,10000,uM
W40,7e8f8d68-9fe0-4ccd-8328-bd963a88d512,Monastrol,AA-002,REC-0004667,10000,uM
W41,e4a5d304-ae04-4033-9d56-e388d9bafaca,PX-478,AQ-002,REC-0001263,10000,uM
W42,f99841da-87ab-4635-8103-c92a07e453c3,RSL3,AA-003,REC-0005449,10000,uM
W43,840bd35f-1382-4263-a4a4-a5fda3912ea6,AMI-1,FP-003,REC-0000225,10000,uM
W44,9d77efb1-9083-4043-8923-a3cb555c086e,"VPS34 inhibitor 1 (Compound 19, PIK-III analogue)",AA-001,REC-0064190,10000,uM
W46,d298bae6-0f09-41e1-beb1-c1fd7dede8fe,Citral,AA-001,REC-0064299,10000,uM
Y04,9d26914c-2217-45a2-b871-38f3896d8b86,IWP-O1,AA-001,REC-0064249,10000,uM
Y05,ff28d8ed-69cc-4f03-9386-4600f2dee38e,HS-173,AA-003,REC-0001445,10000,uM
Y06,f720d75a-1659-4eef-94f3-2a41e631315a,SW033291,AA-002,REC-0005458,10000,uM
Y07,45f601e5-2288-4afa-9105-f1548ee1ba23,LDN-214117,AA-002,REC-0001775,10000,uM
Y08,2b3cd2d7-2d0e-4015-84c3-e99c9f6c511b,Daprodustat (GSK1278863),AA-002,REC-0005353,10000,uM
Y09,7ee37146-b4c6-4c00-aa71-877caef0279d,LY2119620,AA-002,REC-0001791,10000,uM
Y10,c419fe45-8e21-4945-a021-1c7de5970d8c,"BIO-acetoxime, CC-4047",AA-002,REC-0004385,10000,uM
Y11,395e2617-d737-4a7c-be5c-de3bfa434878,LDC1267,AA-002,REC-0001883,10000,uM
Y12,1ca9d8ad-56c1-4936-acb6-79dacc244365,SBI-0640756,AA-002,REC-0005451,10000,uM
Y13,aa2a286e-5a53-4e18-98f3-b8faaee19900,E-64,ZZ-001,REC-0002376,10000,uM
Y14,715dd285-4bd9-4a03-b29d-57600717fb3b,WZB117,AA-002,REC-0004464,10000,uM
Y15,34e15d39-89ca-4754-8fd0-b4a0c18fca14,MI-773,ZZ-005,REC-0001721,10000,uM
Y16,21ca8533-bb9b-489c-8748-1adcc6bac155,"Lanabecestat（AZD3293, LY3314814）",AA-001,REC-0064117,10000,uM
Y17,db5f3f55-ee8d-4b74-a9fa-85cd529a2ebc,Aloxistatin,AA-003,REC-0000209,10000,uM
Y18,2aef7e25-03a8-47fe-91cd-5e2f3f9ecfcd,Nemiralisib (GSK2269557),AA-001,REC-0064095,10000,uM
Y19,74d8907c-5a37-433c-818c-6f08d046f124,Obeticholic acid,ZZ-001,REC-0001842,10000,uM
Y20,f4ee6c28-9a9f-4361-8c2d-1da87e0fd215,Ivosidenib,AA-003,REC-0004118,10000,uM
Y21,8e64c4a9-7afe-4ecb-9b9e-c7ba04d1384d,CA-074 methyl ester (CA-074 Me),AA-001,REC-0064058,10000,uM
Y22,e14e0ec7-d2bf-44e3-a87a-12b3bfb2d13f,KC7F2,AA-002,REC-0001227,10000,uM
Y23,6b6d0597-d6e3-4d8c-afb7-250f9f48141c,"L-685,458",ZZ-001,REC-0001729,10000,uM
Y24,92cbb9c0-5b9c-4941-8810-bf1491696017,NT157,AA-002,REC-0003879,10000,uM
Y25,868a714b-6303-418c-a971-1f30d448474e,AR-A014418,AA-003,REC-0001201,10000,uM
Y26,d3fff70a-e1f5-42d0-9254-0b756ef2dc29,EPI-001,AA-002,REC-0005366,10000,uM
Y27,f3107af2-5ce8-4580-a90d-c21cd99d6ff2,"PIK-III, VPS34-IN2",AA-002,REC-0004439,10000,uM
Y28,c15b6a2d-f8fb-48d2-ac35-f9b0752fdab7,EAI045,AA-001,REC-0064123,10000,uM
Y29,a8e7e783-cb3a-4dfc-b4ac-11fd8bdf9d46,Pyridostatin,CN-001,REC-0004442,10000,uM
Y30,5b2d8146-e028-4e21-992e-a9de411072c1,AZD3759,AA-002,REC-0004294,10000,uM
Y31,63d9891a-74e5-426b-9974-dc593798f191,LY2409881,AQ-002,REC-0001938,10000,uM
Y32,5f0f9631-69e3-4f0f-a0b5-218051b271c5,FIN 56,AA-002,REC-0063003,10000,uM
Y33,4de18bf9-c1cd-4fec-8462-e8bbf9d04838,Osilodrostat (LCI699),AA-001,REC-0064059,10000,uM
Y34,bb45ba55-a0e6-405c-8fac-20d98e337dfe,LDC4297 (LDC044297),AA-001,REC-0064101,10000,uM
Y35,f7753040-4078-4cb0-b1a7-5b2155ca6376,BMH-21,AA-002,REC-0001902,10000,uM
Y36,0f91870a-9169-4028-bf8f-933abf256484,XMD16-5,AA-001,REC-0064131,10000,uM
Y37,9d536619-e955-4fbd-95c2-616648d3fabc,GGTI 298 TFA salt,CN-001,REC-0064060,10000,uM
Y38,398ead99-baac-410d-955f-ac646ab79754,PQ 401,AA-003,REC-0001983,10000,uM
Y39,86bc6bca-e363-4fc1-bfae-23843f413c7a,BRD73954,AA-003,REC-0001304,10000,uM
Y40,b4f9ad77-0af6-4c3c-af36-14bb859f0c1d,SQ22536,AA-003,REC-0003886,10000,uM
Y41,fa6d1b54-4c3d-45dc-b0cc-4c46cca6f86b,MPI-0479605,AA-002,REC-0001780,10000,uM
Y42,b41a7a15-5722-49bf-b265-99d9d714f688,CEP-32496,AA-002,REC-0001981,10000,uM
Y43,1f75e28d-2a2d-4fcb-a073-d24c25967511,CCT196969,AA-002,REC-0033336,10000,uM
Y44,cf8be4a3-c2f0-4713-b99a-8c992778e6fd,Olmutinib,AA-002,REC-0004132,10000,uM
Y46,7dc88c67-7bb6-4f4c-ba67-bb76ac7afc2a,PTC-028,AA-001,REC-0064255,10000,uM
A01,DMSO,DMSO,,REC-DMSO,,ug/uL
A02,DMSO,DMSO,,REC-DMSO,,ug/uL
A45,DMSO,DMSO,,REC-DMSO,,ug/uL
A47,DMSO,DMSO,,REC-DMSO,,ug/uL
A48,DMSO,DMSO,,REC-DMSO,,ug/uL
AA01,DMSO,DMSO,,REC-DMSO,,ug/uL
AA02,DMSO,DMSO,,REC-DMSO,,ug/uL
AA45,DMSO,DMSO,,REC-DMSO,,ug/uL
AA47,DMSO,DMSO,,REC-DMSO,,ug/uL
AA48,DMSO,DMSO,,REC-DMSO,,ug/uL
AC01,DMSO,DMSO,,REC-DMSO,,ug/uL
AC02,DMSO,DMSO,,REC-DMSO,,ug/uL
AC45,DMSO,DMSO,,REC-DMSO,,ug/uL
AC47,DMSO,DMSO,,REC-DMSO,,ug/uL
AC48,DMSO,DMSO,,REC-DMSO,,ug/uL
AE01,DMSO,DMSO,,REC-DMSO,,ug/uL
AE02,DMSO,DMSO,,REC-DMSO,,ug/uL
AE45,DMSO,DMSO,,REC-DMSO,,ug/uL
AE47,DMSO,DMSO,,REC-DMSO,,ug/uL
AE48,DMSO,DMSO,,REC-DMSO,,ug/uL
C01,DMSO,DMSO,,REC-DMSO,,ug/uL
C02,DMSO,DMSO,,REC-DMSO,,ug/uL
C45,DMSO,DMSO,,REC-DMSO,,ug/uL
C47,DMSO,DMSO,,REC-DMSO,,ug/uL
C48,DMSO,DMSO,,REC-DMSO,,ug/uL
E01,DMSO,DMSO,,REC-DMSO,,ug/uL
E02,DMSO,DMSO,,REC-DMSO,,ug/uL
E45,DMSO,DMSO,,REC-DMSO,,ug/uL
E47,DMSO,DMSO,,REC-DMSO,,ug/uL
E48,DMSO,DMSO,,REC-DMSO,,ug/uL
G01,DMSO,DMSO,,REC-DMSO,,ug/uL
G02,DMSO,DMSO,,REC-DMSO,,ug/uL
G45,DMSO,DMSO,,REC-DMSO,,ug/uL
G47,DMSO,DMSO,,REC-DMSO,,ug/uL
G48,DMSO,DMSO,,REC-DMSO,,ug/uL
I01,DMSO,DMSO,,REC-DMSO,,ug/uL
I02,DMSO,DMSO,,REC-DMSO,,ug/uL
I45,DMSO,DMSO,,REC-DMSO,,ug/uL
I47,DMSO,DMSO,,REC-DMSO,,ug/uL
I48,DMSO,DMSO,,REC-DMSO,,ug/uL
K01,DMSO,DMSO,,REC-DMSO,,ug/uL
K02,DMSO,DMSO,,REC-DMSO,,ug/uL
K45,DMSO,DMSO,,REC-DMSO,,ug/uL
K47,DMSO,DMSO,,REC-DMSO,,ug/uL
K48,DMSO,DMSO,,REC-DMSO,,ug/uL
M01,DMSO,DMSO,,REC-DMSO,,ug/uL
M02,DMSO,DMSO,,REC-DMSO,,ug/uL
M45,DMSO,DMSO,,REC-DMSO,,ug/uL
M47,DMSO,DMSO,,REC-DMSO,,ug/uL
M48,DMSO,DMSO,,REC-DMSO,,ug/uL
O01,DMSO,DMSO,,REC-DMSO,,ug/uL
O02,DMSO,DMSO,,REC-DMSO,,ug/uL
O45,DMSO,DMSO,,REC-DMSO,,ug/uL
O47,DMSO,DMSO,,REC-DMSO,,ug/uL
O48,DMSO,DMSO,,REC-DMSO,,ug/uL
Q01,DMSO,DMSO,,REC-DMSO,,ug/uL
Q02,DMSO,DMSO,,REC-DMSO,,ug/uL
Q45,DMSO,DMSO,,REC-DMSO,,ug/uL
Q47,DMSO,DMSO,,REC-DMSO,,ug/uL
Q48,DMSO,DMSO,,REC-DMSO,,ug/uL
S01,DMSO,DMSO,,REC-DMSO,,ug/uL
S02,DMSO,DMSO,,REC-DMSO,,ug/uL
S45,DMSO,DMSO,,REC-DMSO,,ug/uL
S47,DMSO,DMSO,,REC-DMSO,,ug/uL
S48,DMSO,DMSO,,REC-DMSO,,ug/uL
U01,DMSO,DMSO,,REC-DMSO,,ug/uL
U02,DMSO,DMSO,,REC-DMSO,,ug/uL
U45,DMSO,DMSO,,REC-DMSO,,ug/uL
U47,DMSO,DMSO,,REC-DMSO,,ug/uL
U48,DMSO,DMSO,,REC-DMSO,,ug/uL
W01,DMSO,DMSO,,REC-DMSO,,ug/uL
W02,DMSO,DMSO,,REC-DMSO,,ug/uL
W45,DMSO,DMSO,,REC-DMSO,,ug/uL
W47,DMSO,DMSO,,REC-DMSO,,ug/uL
W48,DMSO,DMSO,,REC-DMSO,,ug/uL
Y01,DMSO,DMSO,,REC-DMSO,,ug/uL
Y02,DMSO,DMSO,,REC-DMSO,,ug/uL
Y45,DMSO,DMSO,,REC-DMSO,,ug/uL
Y47,DMSO,DMSO,,REC-DMSO,,ug/uL
Y48,DMSO,DMSO,,REC-DMSO,,ug/uL
